Row ID	Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Customer Name	Segment	Country/Region	City	State	Postal Code	Region	Product ID	Category	Sub-Category	Product Name	Sales	Quantity	Discount	Profit	Cost Price (NOT unit price)
2833	CA-2017-148915	11/1/2017	11/5/2017	Standard Class	ND-18370	Natalie DeCherney	Consumer	United States	Portland	Oregon	97206	West	TEC-PH-10000673	Technology	Phones	Plantronics Voyager Pro HD - Bluetooth Headset	155.976	3	0.2	54.5916	101.3844
2834	CA-2020-134649	1/26/2020	1/31/2020	Second Class	CA-11965	Carol Adams	Corporate	United States	Hoover	Alabama	35244	South	OFF-AR-10001547	Office Supplies	Art	Newell 311	15.47	7	0	4.1769	11.2931
2835	CA-2020-134649	1/26/2020	1/31/2020	Second Class	CA-11965	Carol Adams	Corporate	United States	Hoover	Alabama	35244	South	OFF-BI-10001890	Office Supplies	Binders	Avery Poly Binder Pockets	7.16	2	0	3.4368	3.7232
2836	CA-2020-110842	11/11/2020	11/16/2020	Standard Class	GA-14725	Guy Armstrong	Consumer	United States	Los Angeles	California	90036	West	OFF-AP-10003971	Office Supplies	Appliances	Belkin 6 Outlet Metallic Surge Strip	10.89	1	0	2.8314	8.0586
2837	CA-2020-110842	11/11/2020	11/16/2020	Standard Class	GA-14725	Guy Armstrong	Consumer	United States	Los Angeles	California	90036	West	OFF-PA-10000520	Office Supplies	Paper	Xerox 201	19.44	3	0	9.3312	10.1088
2838	CA-2020-110842	11/11/2020	11/16/2020	Standard Class	GA-14725	Guy Armstrong	Consumer	United States	Los Angeles	California	90036	West	OFF-BI-10000977	Office Supplies	Binders	Ibico Plastic Spiral Binding Combs	121.6	5	0.2	39.52	82.08
2839	CA-2019-147368	6/9/2019	6/12/2019	First Class	TC-21295	Toby Carlisle	Consumer	United States	Tallahassee	Florida	32303	South	TEC-MA-10002178	Technology	Machines	Cisco CP-7937G Unified IP Conference Station Phone	695.7	2	0.5	-27.828	723.528
2840	US-2018-104185	9/3/2018	9/8/2018	Second Class	JB-15400	Jennifer Braxton	Corporate	United States	New York City	New York	10009	East	OFF-ST-10001526	Office Supplies	Storage	Iceberg Mobile Mega Data/Printer Cart	120.33	1	0	31.2858	89.0442
2841	US-2017-125521	3/14/2017	3/19/2017	Standard Class	CK-12325	Christine Kargatis	Home Office	United States	Chesapeake	Virginia	23320	South	FUR-CH-10003379	Furniture	Chairs	Global Commerce Series High-Back Swivel/Tilt Chairs	1139.92	4	0	284.98	854.94
2842	US-2020-135062	8/31/2020	9/4/2020	Second Class	RL-19615	Rob Lucas	Consumer	United States	Fayetteville	North Carolina	28314	South	OFF-PA-10000100	Office Supplies	Paper	Xerox 1945	229.544	7	0.2	83.2097	146.3343
2843	CA-2020-135650	3/23/2020	3/27/2020	Standard Class	AC-10660	Anna Chung	Consumer	United States	Huntsville	Texas	77340	Central	OFF-ST-10001809	Office Supplies	Storage	Fellowes Officeware Wire Shelving	143.728	2	0.2	-32.3388	176.0668
2844	CA-2020-112865	5/18/2020	5/22/2020	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Philadelphia	Pennsylvania	19140	East	TEC-AC-10000387	Technology	Accessories	KeyTronic KT800P2 - Keyboard - Black	36.048	3	0.2	-0.9012	36.9492
2845	US-2019-162852	12/27/2019	12/31/2019	Standard Class	BG-11695	Brooke Gillingham	Corporate	United States	Woodstock	Illinois	60098	Central	FUR-CH-10004853	Furniture	Chairs	"Global Manager's Adjustable Task Chair, Storm"	845.488	8	0.3	-12.0784	857.5664
2846	CA-2020-138163	11/17/2020	11/20/2020	First Class	XP-21865	Xylona Preis	Consumer	United States	Everett	Massachusetts	2149	East	OFF-AR-10001958	Office Supplies	Art	Stanley Bostitch Contemporary Electric Pencil Sharpeners	50.94	3	0	14.2632	36.6768
2847	CA-2020-152093	9/10/2020	9/15/2020	Standard Class	SN-20560	Skye Norling	Home Office	United States	Chicago	Illinois	60653	Central	OFF-BI-10003527	Office Supplies	Binders	Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind	762.594	3	0.8	-1143.891	1906.485
2848	CA-2020-157854	4/8/2020	4/15/2020	Standard Class	DM-13345	Denise Monton	Corporate	United States	Roswell	Georgia	30076	South	FUR-FU-10003832	Furniture	Furnishings	"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"	56.28	6	0	15.7584	40.5216
2849	CA-2020-157854	4/8/2020	4/15/2020	Standard Class	DM-13345	Denise Monton	Corporate	United States	Roswell	Georgia	30076	South	OFF-BI-10001359	Office Supplies	Binders	GBC DocuBind TL300 Electric Binding System	2690.97	3	0	1264.7559	1426.2141
2850	CA-2019-123617	11/28/2019	12/3/2019	Standard Class	AJ-10780	Anthony Jacobs	Corporate	United States	Palm Coast	Florida	32137	South	OFF-BI-10002976	Office Supplies	Binders	ACCOHIDE Binder by Acco	7.434	6	0.7	-5.6994	13.1334
2851	US-2019-128293	6/2/2019	6/5/2019	First Class	KC-16255	Karen Carlisle	Corporate	United States	Philadelphia	Pennsylvania	19120	East	OFF-ST-10000736	Office Supplies	Storage	Carina Double Wide Media Storage Towers in Natural & Black	64.784	1	0.2	-12.9568	77.7408
2852	CA-2020-107342	12/17/2020	12/22/2020	Standard Class	VF-21715	Vicky Freymann	Home Office	United States	Columbus	Indiana	47201	Central	OFF-PA-10001745	Office Supplies	Paper	"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"	28.16	4	0	13.2352	14.9248
2853	CA-2019-136371	3/19/2019	3/21/2019	Second Class	SV-20935	Susan Vittorini	Consumer	United States	Oceanside	New York	11572	East	FUR-FU-10000409	Furniture	Furnishings	"GE 4 Foot Flourescent Tube, 40 Watt"	14.98	1	0	6.8908	8.0892
2854	CA-2019-136371	3/19/2019	3/21/2019	Second Class	SV-20935	Susan Vittorini	Consumer	United States	Oceanside	New York	11572	East	FUR-FU-10000221	Furniture	Furnishings	"Master Caster Door Stop, Brown"	20.32	4	0	6.9088	13.4112
2855	CA-2020-137344	8/20/2020	8/20/2020	Same Day	EM-13810	Eleni McCrary	Corporate	United States	Franklin	Massachusetts	2038	East	OFF-ST-10000344	Office Supplies	Storage	"Neat Ideas Personal Hanging Folder Files, Black"	40.29	3	0	10.4754	29.8146
2856	CA-2020-169810	7/25/2020	7/31/2020	Standard Class	RB-19360	Raymond Buch	Consumer	United States	Sioux Falls	South Dakota	57103	Central	OFF-LA-10003663	Office Supplies	Labels	Avery 498	20.23	7	0	9.5081	10.7219
2857	CA-2019-128594	8/26/2019	8/29/2019	First Class	DJ-13510	Don Jones	Corporate	United States	San Diego	California	92037	West	FUR-CH-10001215	Furniture	Chairs	Global Troy Executive Leather Low-Back Tilter	1603.136	4	0.2	100.196	1502.94
2858	CA-2019-154690	8/15/2019	8/17/2019	Second Class	CC-12370	Christopher Conant	Consumer	United States	Fayetteville	North Carolina	28314	South	FUR-CH-10000988	Furniture	Chairs	Hon Olson Stacker Stools	225.296	2	0.2	22.5296	202.7664
2859	CA-2020-138975	5/19/2020	5/23/2020	Standard Class	SC-20380	Shahid Collister	Consumer	United States	Atlanta	Georgia	30318	South	TEC-AC-10003441	Technology	Accessories	Kingston Digital DataTraveler 32GB USB 2.0	67.8	4	0	4.068	63.732
2860	CA-2020-138975	5/19/2020	5/23/2020	Standard Class	SC-20380	Shahid Collister	Consumer	United States	Atlanta	Georgia	30318	South	TEC-PH-10004389	Technology	Phones	Nokia Lumia 925	377.97	3	0	98.2722	279.6978
2861	CA-2020-138975	5/19/2020	5/23/2020	Standard Class	SC-20380	Shahid Collister	Consumer	United States	Atlanta	Georgia	30318	South	FUR-BO-10004695	Furniture	Bookcases	O'Sullivan 2-Door Barrister Bookcase in Odessa Pine	1628.82	9	0	374.6286	1254.1914
2862	CA-2020-138975	5/19/2020	5/23/2020	Standard Class	SC-20380	Shahid Collister	Consumer	United States	Atlanta	Georgia	30318	South	OFF-PA-10000100	Office Supplies	Paper	Xerox 1945	286.93	7	0	140.5957	146.3343
2863	CA-2020-106537	8/12/2020	8/17/2020	Standard Class	RH-19495	Rick Hansen	Consumer	United States	Orlando	Florida	32839	South	OFF-PA-10000223	Office Supplies	Paper	Xerox 2000	20.736	4	0.2	7.2576	13.4784
2864	US-2020-103828	8/13/2020	8/13/2020	Same Day	JK-15370	Jay Kimmel	Consumer	United States	San Francisco	California	94122	West	OFF-ST-10001325	Office Supplies	Storage	Sterilite Officeware Hinged File Box	31.44	3	0	8.4888	22.9512
2865	US-2020-103828	8/13/2020	8/13/2020	Same Day	JK-15370	Jay Kimmel	Consumer	United States	San Francisco	California	94122	West	OFF-AP-10004249	Office Supplies	Appliances	Staple holder	83.79	7	0	22.6233	61.1667
2866	US-2020-103828	8/13/2020	8/13/2020	Same Day	JK-15370	Jay Kimmel	Consumer	United States	San Francisco	California	94122	West	OFF-AR-10000588	Office Supplies	Art	Newell 345	59.52	3	0	15.4752	44.0448
2867	US-2020-103828	8/13/2020	8/13/2020	Same Day	JK-15370	Jay Kimmel	Consumer	United States	San Francisco	California	94122	West	OFF-SU-10000946	Office Supplies	Supplies	Staple remover	31.92	4	0	9.2568	22.6632
2868	CA-2019-115588	11/10/2019	11/12/2019	Second Class	AF-10885	Art Foster	Consumer	United States	Toledo	Ohio	43615	East	OFF-SU-10001225	Office Supplies	Supplies	Staple remover	14.72	5	0.2	-3.312	18.032
2869	CA-2019-115588	11/10/2019	11/12/2019	Second Class	AF-10885	Art Foster	Consumer	United States	Toledo	Ohio	43615	East	OFF-ST-10001558	Office Supplies	Storage	Acco Perma 4000 Stacking Storage Drawers	38.976	3	0.2	-2.436	41.412
2870	CA-2020-143861	6/12/2020	6/19/2020	Standard Class	LC-16885	Lena Creighton	Consumer	United States	Saint Petersburg	Florida	33710	South	FUR-FU-10001546	Furniture	Furnishings	Dana Swing-Arm Lamps	17.088	2	0.2	1.068	16.02
2871	CA-2017-148040	3/22/2017	3/26/2017	Standard Class	BF-11275	Beth Fritzler	Corporate	United States	Tucson	Arizona	85705	West	OFF-PA-10002581	Office Supplies	Paper	Xerox 1951	74.352	3	0.2	23.235	51.117
2872	CA-2017-148040	3/22/2017	3/26/2017	Standard Class	BF-11275	Beth Fritzler	Corporate	United States	Tucson	Arizona	85705	West	FUR-CH-10001482	Furniture	Chairs	Office Star - Mesh Screen back chair with Vinyl seat	314.352	3	0.2	-35.3646	349.7166
2873	CA-2020-135167	6/15/2020	6/20/2020	Standard Class	SC-20800	Stuart Calhoun	Consumer	United States	Los Angeles	California	90036	West	OFF-AR-10002399	Office Supplies	Art	"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"	4.26	1	0	1.7466	2.5134
2874	CA-2020-137022	11/16/2020	11/22/2020	Standard Class	SW-20275	Scott Williamson	Consumer	United States	San Diego	California	92105	West	OFF-ST-10001963	Office Supplies	Storage	Tennsco Regal Shelving Units	811.28	8	0	24.3384	786.9416
2875	US-2020-102638	12/29/2020	12/31/2020	First Class	MC-17845	Michael Chen	Consumer	United States	New York City	New York	10035	East	OFF-FA-10002988	Office Supplies	Fasteners	Ideal Clamps	6.03	3	0	2.9547	3.0753
2876	US-2019-167339	1/21/2019	1/23/2019	Second Class	TD-20995	Tamara Dahlen	Consumer	United States	San Diego	California	92037	West	FUR-CH-10004289	Furniture	Chairs	Global Super Steno Chair	153.568	2	0.2	-5.7588	159.3268
2877	US-2019-167339	1/21/2019	1/23/2019	Second Class	TD-20995	Tamara Dahlen	Consumer	United States	San Diego	California	92037	West	FUR-CH-10000785	Furniture	Chairs	Global Ergonomic Managers Chair	1013.488	7	0.2	76.0116	937.4764
2878	CA-2019-152072	1/15/2019	1/19/2019	Standard Class	Dp-13240	Dean percer	Home Office	United States	Westfield	New Jersey	7090	East	OFF-EN-10003040	Office Supplies	Envelopes	Quality Park Security Envelopes	52.34	2	0	24.5998	27.7402
2879	CA-2019-152072	1/15/2019	1/19/2019	Standard Class	Dp-13240	Dean percer	Home Office	United States	Westfield	New Jersey	7090	East	OFF-AR-10001573	Office Supplies	Art	American Pencil	4.66	2	0	1.3514	3.3086
2880	CA-2019-152072	1/15/2019	1/19/2019	Standard Class	Dp-13240	Dean percer	Home Office	United States	Westfield	New Jersey	7090	East	TEC-AC-10000844	Technology	Accessories	Logitech Gaming G510s - Keyboard	254.97	3	0	91.7892	163.1808
2881	CA-2019-102932	9/19/2019	9/23/2019	Second Class	SD-20485	Shirley Daniels	Home Office	United States	Orange	New Jersey	7050	East	OFF-BI-10000756	Office Supplies	Binders	Storex DuraTech Recycled Plastic Frosted Binders	25.44	6	0	12.72	12.72
2882	CA-2019-102932	9/19/2019	9/23/2019	Second Class	SD-20485	Shirley Daniels	Home Office	United States	Orange	New Jersey	7050	East	OFF-SU-10000381	Office Supplies	Supplies	Acme Forged Steel Scissors with Black Enamel Handles	27.93	3	0	8.0997	19.8303
2883	CA-2017-165540	2/21/2017	2/25/2017	Standard Class	TM-21010	Tamara Manning	Consumer	United States	Woodstock	Illinois	60098	Central	OFF-BI-10004094	Office Supplies	Binders	GBC Standard Plastic Binding Systems Combs	8.85	5	0.8	-13.7175	22.5675
2884	CA-2019-130799	11/11/2019	11/16/2019	Second Class	BK-11260	Berenike Kampe	Consumer	United States	San Francisco	California	94110	West	FUR-FU-10001852	Furniture	Furnishings	"Eldon Regeneration Recycled Desk Accessories, Smoke"	6.96	4	0	2.2272	4.7328
2885	CA-2019-164483	1/30/2019	2/3/2019	Standard Class	JF-15490	Jeremy Farry	Consumer	United States	San Francisco	California	94122	West	OFF-BI-10000014	Office Supplies	Binders	Heavy-Duty E-Z-D Binders	17.456	2	0.2	5.8914	11.5646
2886	US-2019-159856	10/18/2019	10/22/2019	Standard Class	EP-13915	Emily Phan	Consumer	United States	Tempe	Arizona	85281	West	FUR-CH-10003396	Furniture	Chairs	Global Deluxe Steno Chair	307.92	5	0.2	-34.641	342.561
2887	CA-2020-102099	12/18/2020	12/19/2020	First Class	EP-13915	Emily Phan	Consumer	United States	Los Angeles	California	90008	West	OFF-AR-10003811	Office Supplies	Art	Newell 327	6.63	3	0	1.7901	4.8399
2888	CA-2020-102099	12/18/2020	12/19/2020	First Class	EP-13915	Emily Phan	Consumer	United States	Los Angeles	California	90008	West	OFF-PA-10003172	Office Supplies	Paper	Xerox 1996	12.96	2	0	6.2208	6.7392
2889	CA-2020-102099	12/18/2020	12/19/2020	First Class	EP-13915	Emily Phan	Consumer	United States	Los Angeles	California	90008	West	OFF-PA-10000289	Office Supplies	Paper	Xerox 213	32.4	5	0	15.552	16.848
2890	CA-2020-164049	11/2/2020	11/6/2020	Standard Class	KH-16630	Ken Heidel	Corporate	United States	Seattle	Washington	98105	West	OFF-PA-10000791	Office Supplies	Paper	"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"	23.85	5	0	10.7325	13.1175
2891	CA-2017-142727	4/29/2017	5/1/2017	Second Class	HG-14845	Harry Greene	Consumer	United States	Lake Charles	Louisiana	70601	South	FUR-CH-10002304	Furniture	Chairs	"Global Stack Chair without Arms, Black"	51.96	2	0	12.99	38.97
2892	CA-2017-142727	4/29/2017	5/1/2017	Second Class	HG-14845	Harry Greene	Consumer	United States	Lake Charles	Louisiana	70601	South	OFF-BI-10000136	Office Supplies	Binders	Avery Non-Stick Heavy Duty View Round Locking Ring Binders	17.94	3	0	8.6112	9.3288
2893	CA-2020-139913	10/23/2020	10/29/2020	Standard Class	JC-16105	Julie Creighton	Corporate	United States	Rochester	New York	14609	East	OFF-PA-10003739	Office Supplies	Paper	Xerox 1969	11.56	2	0	5.6644	5.8956
2894	CA-2020-139913	10/23/2020	10/29/2020	Standard Class	JC-16105	Julie Creighton	Corporate	United States	Rochester	New York	14609	East	OFF-PA-10002479	Office Supplies	Paper	Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)	26.4	5	0	11.88	14.52
2895	CA-2020-139913	10/23/2020	10/29/2020	Standard Class	JC-16105	Julie Creighton	Corporate	United States	Rochester	New York	14609	East	FUR-FU-10000771	Furniture	Furnishings	"Eldon 200 Class Desk Accessories, Smoke"	69.08	11	0	29.0136	40.0664
2896	CA-2020-139913	10/23/2020	10/29/2020	Standard Class	JC-16105	Julie Creighton	Corporate	United States	Rochester	New York	14609	East	TEC-PH-10001552	Technology	Phones	I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink	35.88	3	0	10.0464	25.8336
2897	CA-2017-169033	3/30/2017	4/3/2017	Standard Class	KM-16720	Kunst Miller	Consumer	United States	Long Beach	New York	11561	East	OFF-AR-10001915	Office Supplies	Art	Peel-Off China Markers	49.65	5	0	20.853	28.797
2898	US-2019-164630	1/4/2019	1/9/2019	Standard Class	EB-13975	Erica Bern	Corporate	United States	Charlotte	North Carolina	28205	South	TEC-CO-10000971	Technology	Copiers	Hewlett Packard 310 Color Digital Copier	959.968	4	0.2	119.996	839.972
2899	US-2018-114839	4/26/2018	4/30/2018	Standard Class	PW-19240	Pierre Wener	Consumer	United States	Houston	Texas	77036	Central	FUR-CH-10004086	Furniture	Chairs	Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs	408.422	2	0.3	-5.8346	414.2566
2900	CA-2018-166464	9/12/2018	9/17/2018	Standard Class	PG-18895	Paul Gonzalez	Consumer	United States	New York City	New York	10035	East	TEC-CO-10000971	Technology	Copiers	Hewlett Packard 310 Color Digital Copier	479.984	2	0.2	59.998	419.986
2901	CA-2018-166464	9/12/2018	9/17/2018	Standard Class	PG-18895	Paul Gonzalez	Consumer	United States	New York City	New York	10035	East	OFF-LA-10001317	Office Supplies	Labels	Avery 520	12.6	4	0	6.048	6.552
2902	CA-2020-124898	9/11/2020	9/15/2020	Standard Class	DB-12910	Daniel Byrd	Home Office	United States	Columbus	Georgia	31907	South	OFF-PA-10003656	Office Supplies	Paper	Xerox 1935	184.66	7	0	84.9436	99.7164
2903	CA-2019-164035	6/12/2019	6/17/2019	Standard Class	CR-12730	Craig Reiter	Consumer	United States	Chicago	Illinois	60610	Central	OFF-PA-10002160	Office Supplies	Paper	Xerox 1978	23.12	5	0.2	8.381	14.739
2904	CA-2019-153577	6/27/2019	7/1/2019	Standard Class	KH-16330	Katharine Harms	Corporate	United States	Highland Park	Illinois	60035	Central	OFF-PA-10000575	Office Supplies	Paper	"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"	37.464	7	0.2	12.1758	25.2882
2905	CA-2019-153577	6/27/2019	7/1/2019	Standard Class	KH-16330	Katharine Harms	Corporate	United States	Highland Park	Illinois	60035	Central	FUR-CH-10003981	Furniture	Chairs	Global Commerce Series Low-Back Swivel/Tilt Chairs	539.658	3	0.3	-7.7094	547.3674
2906	CA-2017-127586	9/26/2017	9/30/2017	Standard Class	CS-12400	Christopher Schild	Home Office	United States	Seattle	Washington	98115	West	OFF-ST-10002615	Office Supplies	Storage	"Dual Level, Single-Width Filing Carts"	310.12	2	0	80.6312	229.4888
2907	CA-2020-121615	11/3/2020	11/9/2020	Standard Class	DL-12925	Daniel Lacy	Consumer	United States	Eagan	Minnesota	55122	Central	OFF-PA-10000327	Office Supplies	Paper	Xerox 1971	8.56	2	0	3.852	4.708
2908	CA-2020-121615	11/3/2020	11/9/2020	Standard Class	DL-12925	Daniel Lacy	Consumer	United States	Eagan	Minnesota	55122	Central	OFF-ST-10001325	Office Supplies	Storage	Sterilite Officeware Hinged File Box	52.4	5	0	14.148	38.252
2909	CA-2020-121615	11/3/2020	11/9/2020	Standard Class	DL-12925	Daniel Lacy	Consumer	United States	Eagan	Minnesota	55122	Central	OFF-LA-10001771	Office Supplies	Labels	Avery 513	14.94	3	0	6.8724	8.0676
2910	CA-2020-166415	2/19/2020	2/23/2020	Standard Class	ME-17725	Max Engle	Consumer	United States	Seattle	Washington	98103	West	OFF-FA-10004968	Office Supplies	Fasteners	Rubber Band Ball	11.22	3	0	0.2244	10.9956
2911	CA-2018-118444	11/5/2018	11/9/2018	Standard Class	VD-21670	Valerie Dominguez	Consumer	United States	Coral Springs	Florida	33065	South	OFF-AP-10000576	Office Supplies	Appliances	"Belkin 325VA UPS Surge Protector, 6'"	387.136	4	0.2	24.196	362.94
2912	CA-2017-113929	6/16/2017	6/21/2017	Standard Class	CK-12205	Chloris Kastensmidt	Consumer	United States	Hempstead	New York	11550	East	OFF-EN-10003286	Office Supplies	Envelopes	Staple envelope	41.4	5	0	19.458	21.942
2913	CA-2017-113929	6/16/2017	6/21/2017	Standard Class	CK-12205	Chloris Kastensmidt	Consumer	United States	Hempstead	New York	11550	East	OFF-AR-10003772	Office Supplies	Art	Boston 16750 Black Compact Battery Pencil Sharpener	35	4	0	10.5	24.5
2914	CA-2017-113929	6/16/2017	6/21/2017	Standard Class	CK-12205	Chloris Kastensmidt	Consumer	United States	Hempstead	New York	11550	East	OFF-BI-10002852	Office Supplies	Binders	Ibico Standard Transparent Covers	39.552	3	0.2	14.3376	25.2144
2915	CA-2018-134747	10/12/2018	10/17/2018	Second Class	DL-12925	Daniel Lacy	Consumer	United States	Noblesville	Indiana	46060	Central	TEC-PH-10002890	Technology	Phones	AT&T 17929 Lendline Telephone	135.72	3	0	35.2872	100.4328
2916	CA-2018-134747	10/12/2018	10/17/2018	Second Class	DL-12925	Daniel Lacy	Consumer	United States	Noblesville	Indiana	46060	Central	OFF-BI-10001308	Office Supplies	Binders	GBC Standard Plastic Binding Systems' Combs	12.56	2	0	5.652	6.908
2917	CA-2018-134747	10/12/2018	10/17/2018	Second Class	DL-12925	Daniel Lacy	Consumer	United States	Noblesville	Indiana	46060	Central	TEC-PH-10001750	Technology	Phones	Samsung Rugby III	263.96	4	0	71.2692	192.6908
